[ 2025-11-06 10:20:43,723 ] 162 numexpr.utils - INFO - NumExpr defaulting to 12 threads.
[ 2025-11-06 10:20:57,064 ] 1038 httpx - INFO - HTTP Request: GET https://dagshub.com/api/v1/user "HTTP/1.1 403 Forbidden"
[ 2025-11-06 10:21:17,160 ] 1038 httpx - INFO - HTTP Request: POST https://dagshub.com/login/oauth/middleman "HTTP/1.1 200 OK"
[ 2025-11-06 10:21:18,716 ] 1038 httpx - INFO - HTTP Request: POST https://dagshub.com/login/oauth/access_token "HTTP/1.1 200 OK"
[ 2025-11-06 10:21:20,357 ] 1038 httpx - INFO - HTTP Request: GET https://dagshub.com/api/v1/user "HTTP/1.1 200 OK"
[ 2025-11-06 10:21:20,363 ] 107 dagshub - INFO - Accessing as shreenath6362
[ 2025-11-06 10:21:22,121 ] 1038 httpx - INFO - HTTP Request: GET https://dagshub.com/api/v1/repos/shreenath6362/network_security-MLOPs "HTTP/1.1 200 OK"
[ 2025-11-06 10:21:23,846 ] 1038 httpx - INFO - HTTP Request: GET https://dagshub.com/api/v1/user "HTTP/1.1 200 OK"
[ 2025-11-06 10:21:23,849 ] 107 dagshub - INFO - Initialized MLflow to track repo "shreenath6362/network_security-MLOPs"
[ 2025-11-06 10:21:23,852 ] 107 dagshub - INFO - Repository shreenath6362/network_security-MLOPs initialized!
[ 2025-11-06 10:21:23,852 ] 20 root - INFO - Initiate the data ingestion
[ 2025-11-06 10:21:27,997 ] 65 root - INFO - Performed train test split on the dataframe
[ 2025-11-06 10:21:27,998 ] 67 root - INFO - Exited split_data_as_train_test method of Data_Ingestion class
[ 2025-11-06 10:21:27,999 ] 75 root - INFO - Exporting train and test file path.
[ 2025-11-06 10:21:28,199 ] 84 root - INFO - Exported train and test file path.
[ 2025-11-06 10:21:28,201 ] 22 root - INFO - Data Initiation Completed
[ 2025-11-06 10:21:28,220 ] 26 root - INFO - Initiate the data Validation
[ 2025-11-06 10:21:28,327 ] 32 root - INFO - Required number of columns:2
[ 2025-11-06 10:21:28,327 ] 33 root - INFO - Data frame has columns:31
[ 2025-11-06 10:21:28,327 ] 32 root - INFO - Required number of columns:2
[ 2025-11-06 10:21:28,329 ] 33 root - INFO - Data frame has columns:31
[ 2025-11-06 10:21:28,756 ] 28 root - INFO - data Validation Completed
[ 2025-11-06 10:21:28,757 ] 31 root - INFO - data Transformation started
[ 2025-11-06 10:21:28,758 ] 63 root - INFO - Entered initiate_data_transformation method of DataTransformation class
[ 2025-11-06 10:21:28,758 ] 65 root - INFO - Starting data transformation
[ 2025-11-06 10:21:28,815 ] 48 root - INFO - Entered get_data_trnasformer_object method of Trnasformation class
[ 2025-11-06 10:21:28,816 ] 53 root - INFO - Initialise KNNImputer with {'missing_values': nan, 'n_neighbors': 3, 'weights': 'uniform'}
[ 2025-11-06 10:21:28,842 ] 46 root - INFO - Entered the save_object method of MainUtils class
[ 2025-11-06 10:21:28,848 ] 50 root - INFO - Exited the save_object method of MainUtils class
[ 2025-11-06 10:21:28,849 ] 46 root - INFO - Entered the save_object method of MainUtils class
[ 2025-11-06 10:21:28,854 ] 50 root - INFO - Exited the save_object method of MainUtils class
[ 2025-11-06 10:21:28,856 ] 35 root - INFO - data Transformation completed
[ 2025-11-06 10:21:28,857 ] 37 root - INFO - Model Training sstared
