[ 2025-11-06 10:34:51,117 ] 162 numexpr.utils - INFO - NumExpr defaulting to 12 threads.
[ 2025-11-06 10:35:19,553 ] 1038 httpx - INFO - HTTP Request: GET https://dagshub.com/api/v1/user "HTTP/1.1 200 OK"
[ 2025-11-06 10:35:19,570 ] 107 dagshub - INFO - Accessing as shreenath6362
[ 2025-11-06 10:35:21,296 ] 1038 httpx - INFO - HTTP Request: GET https://dagshub.com/api/v1/repos/shreenath6362/network_security-MLOPs "HTTP/1.1 200 OK"
[ 2025-11-06 10:35:22,912 ] 1038 httpx - INFO - HTTP Request: GET https://dagshub.com/api/v1/user "HTTP/1.1 200 OK"
[ 2025-11-06 10:35:22,918 ] 107 dagshub - INFO - Initialized MLflow to track repo "shreenath6362/network_security-MLOPs"
[ 2025-11-06 10:35:22,921 ] 107 dagshub - INFO - Repository shreenath6362/network_security-MLOPs initialized!
[ 2025-11-06 10:35:22,922 ] 20 root - INFO - Initiate the data ingestion
[ 2025-11-06 10:35:27,341 ] 65 root - INFO - Performed train test split on the dataframe
[ 2025-11-06 10:35:27,341 ] 67 root - INFO - Exited split_data_as_train_test method of Data_Ingestion class
[ 2025-11-06 10:35:27,343 ] 75 root - INFO - Exporting train and test file path.
[ 2025-11-06 10:35:27,517 ] 84 root - INFO - Exported train and test file path.
[ 2025-11-06 10:35:27,518 ] 22 root - INFO - Data Initiation Completed
[ 2025-11-06 10:35:27,539 ] 26 root - INFO - Initiate the data Validation
[ 2025-11-06 10:35:27,671 ] 32 root - INFO - Required number of columns:2
[ 2025-11-06 10:35:27,671 ] 33 root - INFO - Data frame has columns:31
[ 2025-11-06 10:35:27,672 ] 32 root - INFO - Required number of columns:2
[ 2025-11-06 10:35:27,672 ] 33 root - INFO - Data frame has columns:31
[ 2025-11-06 10:35:28,125 ] 28 root - INFO - data Validation Completed
[ 2025-11-06 10:35:28,126 ] 31 root - INFO - data Transformation started
[ 2025-11-06 10:35:28,126 ] 63 root - INFO - Entered initiate_data_transformation method of DataTransformation class
[ 2025-11-06 10:35:28,126 ] 65 root - INFO - Starting data transformation
[ 2025-11-06 10:35:28,172 ] 48 root - INFO - Entered get_data_trnasformer_object method of Trnasformation class
[ 2025-11-06 10:35:28,173 ] 53 root - INFO - Initialise KNNImputer with {'missing_values': nan, 'n_neighbors': 3, 'weights': 'uniform'}
[ 2025-11-06 10:35:28,211 ] 46 root - INFO - Entered the save_object method of MainUtils class
[ 2025-11-06 10:35:28,218 ] 50 root - INFO - Exited the save_object method of MainUtils class
[ 2025-11-06 10:35:28,218 ] 46 root - INFO - Entered the save_object method of MainUtils class
[ 2025-11-06 10:35:28,224 ] 50 root - INFO - Exited the save_object method of MainUtils class
[ 2025-11-06 10:35:28,227 ] 35 root - INFO - data Transformation completed
[ 2025-11-06 10:35:28,227 ] 37 root - INFO - Model Training sstared
